白名单,#genre#
BIG3芝加哥三雄VS洛杉矶狂潮全场回放（邵化谦）02:55,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/638/043/5106638043/media/5106638043_5339583878_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701823217&pid=2028597139&timestamp=20260720080258&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966297383&ParentNodeID=-99&assertID=5701823217&client_ip=171.8.79.254&SecurityKey=20260720080258&promotionId=&mvid=5106638043&mcid=1003&mpid=120000583347&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=cf88c976a5299aa6048524be6a56b468&sv=10004&ct=android
武术世界,http://223.247.25.221:1234/958475359
TVEscola,http://45.190.28.50/TV_ESCOLA/index.m3u8
INAArdivision,https://fast-rakuten.okast.tv/fa2e8c4385712f9a3b579747e448699c/channels/34d82f76-b51f-4bf5-9b35-769fb5904e79/a4226699-b685-4f5d-9cb6-2a6cac14c377/media_.m3u8
一生为你去守候,https://alimov2.a.kwimgs.com/upic/2022/05/28/06/BMjAyMjA1MjgwNjI0NDRfOTU2MzA3MDg4Xzc1NDA1MDQwNTc4XzJfMw==_b_B6ccf4ed27a8534a4560750a768be04db.mp4?clientCacheKey=3xtc5tc678hdegk_b.mp4&tt=b&di=247122bb&bp=10000
CCTV11咪咕,http://go.bkpcp.top/mg/cctv11
陕西秦腔,http://101.6.130.52:1234/956909303
ЛДПРТВ,http://46.46.143.222:1935/live/mp4:ldpr.stream/playlist.m3u8
CGTNPYCCHNN,http://223.247.25.221:1234/609006446
NETTV,http://45.134.141.161:2200/ARG/Net_TV/index.m3u8
GAMTV.cr,https://v2.azulstream.com:8081/gamtv/gamtv/index.m3u8
TravelBoxBrazil,http://45.190.28.50/TRAVEL_BOX_HD/index.m3u8
AngerManagementChannel,https://amg00353-lionsgatestudio-angermgmt-samsungau-o9jg9.amagi.tv/playlist/amg00353-lionsgatestudio-angermgmt-samsungau/playlist.m3u8
SBTNacional,http://45.190.28.50/SBT_HD/index.m3u8
TVECultura,http://45.190.28.50/TVE/index.m3u8
PlutoTVSci-Fi,https://jmp2.uk/plu-61728bb9ee3773000840c1fa.m3u8
浪琴环球马术冠军赛里森贝克站LGCT大奖赛2026LGCT浪琴环球马术冠军赛里森贝克站LGCT大奖赛全场回放（赛场原声）21:00,http://mgsp.vod.miguvideo.com:8088/depository_eos_wxlz04/asset/zhengshi/5106/637/950/5106637950/media/5106637950_5339580234_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701823055&pid=2028597139&timestamp=20260720080254&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966295340&ParentNodeID=-99&assertID=5701823055&client_ip=171.8.79.254&SecurityKey=20260720080254&promotionId=&mvid=5106637950&mcid=1003&mpid=120000582406&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=403349bc18fec491805e9fd691f00563&sv=10004&ct=android
Nanduti,https://nanduti.b-cdn.net/Source.m3u8
CANTV21,https://cantv.streamguys1.com/cantv/cantv21hls/playlist.m3u8
TVRaTimBum,http://45.190.28.50/RATIMBUM/index.m3u8
WBTVMysteriousWorlds[Geo-blocked],https://live-manifest.production-public.tubi.io/live/8fa6f1c5-c602-426c-999d-8651180ca7ff/playlist.m3u8
Komedia(576p),http://stream.mcquack.net/68/index.m3u8
UltraTV4K,http://45.190.28.50/ULTRA/index.m3u8
Band,http://45.190.28.50/BAND_HD/index.m3u8
PlutoTVScience,https://jmp2.uk/plu-5d767b4889bca2ce7b73ef2e.m3u8
Moyastikhiya,http://stream.mcquack.net/141/index.m3u8
PayvandTV[Not24/7],https://uni6rtmp.tulix.tv/ucur1/Payvand/playlist.m3u8
Russia-24,http://77.232.131.211/Rossiya24/index.m3u8
RedeVida,http://45.190.28.50/REDE_VIDA_HD/index.m3u8
经典香港电影,http://111.231.6.102:1234/625703337
风中有朵雨做的云,https://txmov2.a.kwimgs.com/upic/2022/07/03/06/BMjAyMjA3MDMwNjM1MjJfOTU2MzA3MDg4Xzc4MTk4NTM1Mzk2XzJfMw==_b_B4e1045328a86ba67d557d0b5adc35009.mp4?clientCacheKey=3xt2vzxqdz3xzf2_b.mp4&tt=b&di=2471916f&bp=10000
江西卫视咪咕,http://go.bkpcp.top/mg/jxws
OkkoFutbol(576p),http://178.124.179.122:8080/Setanta1/index.m3u8
中国教育4,http://111.231.6.102:1234/923287339
PlutoTVAction,https://jmp2.uk/plu-65004605110545000842035d.m3u8
History2LatinAmericaBrazil,http://45.190.28.50/H2_HD/index.m3u8
TimesBrasil,http://45.190.28.50/CNBC/index.m3u8
AXN,http://45.190.28.50/AXN_HD/index.m3u8
连云港新闻综合,http://101.6.130.52:1234/639731715
镇江新闻综合,http://101.6.130.52:1234/639731783
FMMundo,https://video2.makrodigital.com/fmmundo/fmmundo/playlist.m3u8
ClassicMusic,http://stream.mcquack.net/312/index.m3u8
日夜盼郎归,https://alimov2.a.kwimgs.com/upic/2022/07/18/11/BMjAyMjA3MTgxMTM3MjdfOTU2MzA3MDg4Xzc5NDg0MDExMjM5XzJfMw==_b_Bb4e4f046559d79a76e371e4f91c638d7.mp4?clientCacheKey=3x4krpjyzqzu8ji_b.mp4&tt=b&di=24710b75&bp=10000
Record,http://45.190.28.50/RECORD/index.m3u8
AlJazeeraالعربية,https://live-hls-web-aja.getaj.net/AJA/index.m3u8
醒不来的梦,https://txmov2.a.kwimgs.com/upic/2023/09/22/17/BMjAyMzA5MjIxNzM1NTJfMzM5Njk4MTMyNl8xMTMzMTg3NTU2NjhfMF8z_b_B9370feceb48c2ad1958ec385f822fa7a.mp4
El33Originals[Not24/7],https://directes-tv-int.3catdirectes.cat/live-content/c33-super3-hls/master.m3u8
镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8
龙华电影,http://37.27.111.214:8080/live/19/hls.m3u8
AdultSwimLatinAmericaBrazil,http://45.190.28.50/TRUTV_HD/index.m3u8
HermanasMirabalTV[Not24/7],https://fox.hostlagarto.com:8081/hmtv/index.m3u8
RadioCentro,https://streamlov.alsolnet.com/grupocentrobo/live/playlist.m3u8
发现之旅,http://t.061899.xyz/tl/tl.php?id=fxzl
西游记I第十一集,https://txmov2.a.kwimgs.com/bs3/video-hls/5242190033819283686_hlsb.m3u8
MoMo亲子国,http://37.27.111.214:8080/live/3/hls.m3u8
华语环球,https://sk.cri.cn/hyhq.m3u8
CGTN财经,https://amg01314-amg01314c6-distrotv-us-10220.playouts.now.amagi.tv/index_6.m3u8
ALWifakNewsTV,http://alwifaklive.info:1935/live/myStream/playlist.m3u8
ViafreeMovies,https://jmp2.uk/plu-62f64ec9eb1045000728cad6.m3u8
DWNews,http://37.27.111.214:8080/live/46/hls.m3u8
中国教育1,http://111.231.6.102:1234/923287154
PlutoTVCinemaOrientale,https://jmp2.uk/plu-6786235bd648bf0008c2780a.m3u8
TaazaTV,https://live.we2live.in/taazatv/live/playlist.m3u8
Suspilne.Kultura,http://stream.mcquack.net/435/index.m3u8
SK1,http://cdn10.live-tv.od.ua:8081/sk1zt/sk1zt720p/playlist.m3u8
M-NetSport,http://ares.mnet.mk/hls/mnet-sport.m3u8
上海外语,http://t.061899.xyz/tl/tl.php?id=shics
四海钓鱼,http://182.61.15.47:80/637444975
翡翠台(源4),http://php.jdshipin.com/TVOD/iptv.php?id=fct2
Zhivayapriroda,http://stream.mcquack.net/225/index.m3u8
WBTVWelcomeHome[Geo-blocked],https://live-manifest.production-public.tubi.io/live/edb986fe-9600-4f83-8b6d-8593986f2f3a/playlist.m3u8
PrarthanaTV,https://livetv.tarangplus.in/prarthana-origin/live/playlist.m3u8
U&RealHeroes[Geo-blocked],https://amg00886-uktvmedialimite-uktvplayheroes-samsunguk-vy8op.amagi.tv/playlist/amg00886-uktvmedialimite-uktvplayheroes-samsunguk/playlist.m3u8
Avto24(576p),http://stream.mcquack.net/78/index.m3u8
江阴新闻综合,http://223.247.25.221:1234/955227979
LaTeleTuya(576p),http://181.78.8.199:8000/play/a0fs/index.m3u8
嘉佳卡通,http://223.247.25.221:1234/614952364
江苏卫视咪咕,http://j.s.bkpcp.top/jj/jsws
TVB戏曲,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=oHbEso&tk=SLK5QjnsRiya
湖州公共民生,http://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e
U17女篮世界杯意大利VS埃及全场回放（赛场原声）21:20,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/637/994/5106637994/media/5106637994_5339579757_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701823061&pid=2028600720&timestamp=20260720080255&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966295148&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701823061&client_ip=171.8.79.254&SecurityKey=20260720080255&promotionId=&mvid=5106637994&mcid=1003&mpid=120000583340&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=238941313a2ff0e56a2b5707a9e3a87d&sv=10004&ct=android
M-NetKids,http://ares.mnet.mk/hls/mnet-kids.m3u8
广东卫视咪咕,http://j.s.bkpcp.top/jj/gdws
亚洲旅游,http://37.27.111.214:8080/live/10/hls.m3u8
CoolSummerChannel,https://d2hzqddebd4oer.cloudfront.net/csts.m3u8
WCCA194WorcesterMA(WCCA-TV),https://worcester.vod.castus.tv/live/ch1.m3u8
你是恩赐.也是劫,https://txmov2.a.kwimgs.com/upic/2022/05/27/06/BMjAyMjA1MjcwNjAxMTNfOTU2MzA3MDg4Xzc1MzI5OTYyMzUyXzJfMw==_b_B6da528d43caa536f6825e0ac42f4ccf3.mp4?clientCacheKey=3xy9f9ke76vera9_b.mp4&tt=b&di=24710a90&bp=10000
PlutoTVCineInspirador,https://jmp2.uk/plu-6806d519fea7414f33f57016.m3u8
cct4美洲,http://go.bkpcp.top/mg/cctv4m
VIER,http://4ce5e2d62ee2c10e43c709f9b87c44d5.streamhost.cc/m3u8/Belgium/3f1f349cb9cf765.ts
陕西银龄,http://223.247.25.221:1234/956909362
CANALMTelevision,https://live-evg10.tv360.bitel.com.pe/bitel/anqaratv/playlist.m3u8
SouthParkEnFrançais,https://jmp2.uk/plu-62bdb919d36cbd0007e6ab8a.m3u8
农林卫视,http://8.138.7.223/【公众号：榴芒电视】/农林卫视.m3u8
CosmosTv,https://canaletaplus.com:3922/live/cosmoslive.m3u8
LRTRadijas,https://stream-live.lrt.lt/radijas/master.m3u8
中国教育4台,http://182.61.15.47:80/923287339
U17女篮世界杯中国VS新西兰全场回放（赛场原声）20:05,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/638/007/5106638007/media/5106638007_5339578013_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701823015&pid=2028597139&timestamp=20260720080253&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966294254&ParentNodeID=-99&assertID=5701823015&client_ip=171.8.79.254&SecurityKey=20260720080253&promotionId=&mvid=5106638007&mcid=1003&mpid=120000583339&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=808b0f47688ca0ab249972350be8b6c3&sv=10004&ct=android
ConfessbyNosey,https://jmp2.uk/plu-638e0f4832494900074481e7.m3u8
康旅,http://223.247.25.221:1234/915512915
ATBLaPaz(614p)[Not24/7],http://186.121.206.197/live/daniel/index.m3u8
广西卫视咪咕,http://t.061899.xyz/tl/tl.php?id=gxws
TendenciasPrime,https://v4.tustreaming.cl/tendenciastv/index.m3u8
NBA灰熊VS火箭全场回放（周鹏）06:25,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/637/845/5106637845/media/5106637845_5339550881_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701822554&pid=2029000643&timestamp=20260720080244&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966281735&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701822554&client_ip=171.8.79.254&SecurityKey=20260720080244&promotionId=&mvid=5106637845&mcid=1003&mpid=120000583263&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=93694f679b9f8ed19aa78711007ab290&sv=10004&ct=android
ForoTV,https://mc.servidor.stream:19360/8274/8274.m3u8
YRFMusic,https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg01412-xiaomiasia-yrfmusic-xiaomi/playlist.m3u8
SouthPark,https://jmp2.uk/plu-61c0b627e3ed94000793c18a.m3u8
斯诺克王信伯轰135！巩晨智、姚朋成晋级【回放】山姆·克雷吉5-0马哈茂德·埃尔·哈雷迪（赛场原声）21:30,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/637/997/5106637997/media/5106637997_5339579628_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701823059&pid=2028597139&timestamp=20260720080254&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966295113&ParentNodeID=-99&assertID=5701823059&client_ip=171.8.79.254&SecurityKey=20260720080254&promotionId=&mvid=5106637997&mcid=1003&mpid=120000583010&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=064bb9f10b23055f274e0797eaf49bce&sv=10004&ct=android
DisneyChannelLatinAmericaPanregional,http://45.134.141.161:2200/ARG/Disney_Channel/index.m3u8
CGTN-阿咪咕,http://j.s.bkpcp.top/jj/cgtna
广州竞赛,http://8.138.7.223/tv/gzjs.m3u8
ZarinTV,https://fl1002.bozztv.com/gf-zarintv/index.m3u8
LittleWomenLA[Geo-blocked],https://pb-dg3i75yovavc4.akamaized.net/Little_Women_LA.m3u8
NowRock,https://lightning-now90s-samsungnz.amagi.tv/playlist.m3u8
DoraTV,https://jmp2.uk/plu-62e951258a26d40007b3034c.m3u8
东南卫视咪咕,http://t.061899.xyz/tl/tl.php?id=dnws
全国女子篮球锦标赛石家庄英励75-86上海交通大学全场回放（赛场原声）19:25,http://mgsp.vod.miguvideo.com:8088/depository_eos_wxlz04/asset/zhengshi/5106/637/958/5106637958/media/5106637958_5339576105_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701822985&pid=2028597139&timestamp=20260720080252&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966293406&ParentNodeID=-99&assertID=5701822985&client_ip=171.8.79.254&SecurityKey=20260720080252&promotionId=&mvid=5106637958&mcid=1003&mpid=120000582950&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=fdc803d65556340224ed87c6830b05ef&sv=10004&ct=android
tvbs闽南,http://37.27.111.214:8080/live/23/hls.m3u8
PlutoTVNatura,https://jmp2.uk/plu-60802b37709d6b0007b0c549.m3u8
SeriesKHeart,https://d28efmnqar6ea8.cloudfront.net/playlist.m3u8
TheJudgeJudyChannel,https://jmp2.uk/plu-6283d51144ad8f0007fa382d.m3u8
M»NetInfo,http://ares.mnet.mk/hls/mnet-info.m3u8
中国教育2,http://111.231.6.102:1234/923287211
VAMVid's&More,https://sincerecloud.stream/loadbalancer/public/J9EmQQGf.m3u8
SuyapaTV,https://streamingcws30.com/suyapa2/videosuyapa2/playlist.m3u8
FoxNewsRadio,https://radiovid.foxnews.com/hls/live/661547/RADIOVID/index.m3u8
博斯高球,http://37.27.111.214:8080/live/13/hls.m3u8
江苏影视,http://223.247.25.221:1234/626064697
中国人,http://kkk.888.3116598.xyz/api.php?n=tttt&id=tTgIn6&tk=FgM0vQMejxvG
东方影视,http://t.061899.xyz/tl/tl.php?id=dfys
GBNGlobalBuddhistNetwork,https://github.com/BellezaEmporium/IPTV_Exception/raw/master/channels/us/gbnus.m3u8
Premialnoe,http://stream.mcquack.net/421/index.m3u8
CINEMA-,http://37.27.111.214:8080/live/30/hls.m3u8
SGTV(SeminoleCountyFL),https://live.seminolecountyfl.gov/live-2/live/stream-1/live.m3u8
中国教育2,http://182.61.15.47:80/923287211
Homicidelachaînedufaitdivers,https://rakutenaa-fastmedia-homicide-rakuten-pw6g3.amagi.tv/playlist/rakutenAA-fastmedia-homicide-rakuten/playlist.m3u8
Kinoseriya,http://hls127.freeott.top:8080/Kinoseriya_HD/video.m3u8
MorroTV[Not24/7],https://fox.hostlagarto.com:8081/morrotv/playlist.m3u8
民视闽南,http://37.27.111.214:8080/live/6/hls.m3u8
7Info,https://video1.getstreamhosting.com:1936/8042/8042/playlist.m3u8
Newsy,https://547f72e6652371c3.mediapackage.us-east-1.amazonaws.com/out/v1/e3e6e29095844c4ba7d887f01e44a5ef/index.m3u8
CCTV10咪咕,http://j.s.bkpcp.top/jj/cctv10
ONDADIGITAL,https://tv.ondadigital.pe/ondadigital/index.m3u8
RTGTV,http://stream.mcquack.net/164/index.m3u8
CGTNDOCUMENTARY,http://223.247.25.221:1234/609006487
CGTN-西咪咕,http://j.s.bkpcp.top/jj/cgtne
NBAFASTChannel,https://live-manifest.production-public.tubi.io/live/553b8d5e-fd2a-4a61-bdfa-73b34c299d75/playlist.m3u8
CCTV15咪咕,http://go.bkpcp.top/mg/cctv15
财富天下,http://183.11.239.36:808/hls/75/index.m3u8
河南卫视咪咕,http://t.061899.xyz/tl/tl.php?id=hnws
快乐垂钓,http://111.231.6.102:1234/961930263
EmanTv,https://avr.host247.net/live/emantv/playlist.m3u8
农林卫视,http://223.247.25.221:1234/956904896
KOKI-DT1,https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg02104-imagicommcommun-kokibreaking-ono/playlist.m3u8
WTVT-DT1,https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00488-foxdigital-fox13tampabaywtvt-vizious/playlist.m3u8
抗战经典影片,http://182.61.15.47:80/617432318
PlutoTVParanormal,https://jmp2.uk/plu-66c70033b1a34600087bb09a.m3u8
WDWL-DT1(Teleadoración/EnlacePR)[Not24/7],https://67acccf130420.streamlock.net/enlacepr1/enlacepr1/playlist.m3u8
ScareTactics,https://jmp2.uk/plu-6874ad2f3484d60732267ba8.m3u8
BWF凡贤组合虽败犹荣凤凰摘得赛季第三冠【回放】小波波夫2-0渡边航贵（鸿昆）10:00,http://mgsp.vod.miguvideo.com:8088/depository_eos_wxlz04/asset/zhengshi/5106/637/874/5106637874/media/5106637874_5339562641_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701822776&pid=2028597139&timestamp=20260720080247&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966287391&ParentNodeID=-99&assertID=5701822776&client_ip=171.8.79.254&SecurityKey=20260720080247&promotionId=&mvid=5106637874&mcid=1003&mpid=120000582854&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3009a6c2f379a5dfd439331f091ddcc1&sv=10004&ct=android
CHC电影,http://183.237.95.108:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
TNORadio,https://stmv1.srvstm.com/tnovideo1/tnovideo1/playlist.m3u8
三立新闻台,https://epg.pw/stream/6b49e3faa38adda85abab446f032dc1e686baa0760a9cfa66e2df8fd6fe3b445.m3u8
TochkaRF,http://stream.mcquack.net/161/index.m3u8
TVSãoRaimundo(268p),https://stmv1.voxtvhd.com.br/9030/9030/playlist.m3u8
LRTPlius,http://stream.mcquack.net/353/index.m3u8
新动力量创一流,http://14.153.176.108:1234/713589837
MBC3USA[Geo-blocked],https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-3-usa/5d58265a862a476dc7f97694addb5ded/index.m3u8
SavoirMédia,https://hls.savoir.media/live/stream.m3u8
Retro(576p),http://stream.mcquack.net/191/index.m3u8
Thrill,http://175.178.232.13:16888/api/htuiliu.php?exp=78cba6776663af4865dc63d5e6fa5bd3&ip=221.219.199.242&id=e3939ca0dc30485bf74d2cadc7d7227ae055fe9815affaa07ceb6c53dcdae582
GlobusTelevision,https://cdn.cubws.com/live/globus.m3u8
CCTV5+咪咕,http://j.s.bkpcp.top/jj/cctv5p
MiRazaCanal,https://streams2.sofast.tv/umaxx/v1/01971c1e82751ebd47042b72b0c032/01971c2023791ea506492f5bf73b63/playlist.m3u8
PlutoTVNuestroCine,https://jmp2.uk/plu-5defde6d6c07b50009cf0757.m3u8
中国教育4台,http://223.247.25.221:1234/923287339
Rawhide,https://jmp2.uk/plu-634f307c7a068e00072c9982.m3u8
发现之旅,http://223.247.25.221:1234/624878970
WATCThePOINTNetwork,https://tgn.bozztv.com/watc57/watc57-2/watc57-2/index.m3u8
PlutoTVHistória,https://jmp2.uk/plu-5f1ef1a8cec6be00072a7ac9.m3u8
阿哥阿妹,https://alimov2.a.kwimgs.com/upic/2022/07/08/05/BMjAyMjA3MDgwNTU4MTdfOTU2MzA3MDg4Xzc4NjE0MDEwMjMwXzJfMw==_b_B75f243545ddb21b58515238525c62f5b.mp4?clientCacheKey=3xbm43ezks2svqs_b.mp4&tt=b&di=2471916f&bp=10000
RadioRumbaTV,https://live-evg7.tv360.bitel.com.pe/bitel/rumba/playlist.m3u8
LotteHomeShopping,https://pchlslivesw.lotteimall.com/live/livestream/lotteimalllive_mp4.m3u8
TV5MondeAfrica,http://5.9.121.178/tv5monde/index.m3u8
热门歌曲DJ点播,https://txmov2.a.kwimgs.com/bs3/video-hls/5232619944545910926_hlsb.m3u8
动画动漫,http://37.27.111.214:8080/live/57/hls.m3u8
TotallyTurtles,https://jmp2.uk/plu-61c0bbd95df1da0007bed5a0.m3u8
Belarus-5,http://178.124.179.122:8080/BT5/index.m3u8
Earth:FinalConflict,https://jmp2.uk/plu-66f1331f9409630008077623.m3u8
9XJhakaas,https://amg01281-9xmediapvtltd-9xjhakaas-samsungin-ci2cs.amagi.tv/playlist/amg01281-9xmediapvtltd-9xjhakaas-samsungin/playlist.m3u8
LalegulTV,https://lbl.netmedya.net/hls/lalegultv.m3u8
浙江卫视咪咕,http://j.s.bkpcp.top/jj/zjws
AfroLandAfrican,https://stream.ads.ottera.tv/playlist.m3u8?content_livestream=1&network_id=6075
Channel7Kazakhstan(576p),http://stream.mcquack.net/27/index.m3u8
Rawhide,https://jmp2.uk/plu-65660223635c3c00086c2578.m3u8
WBTVSweetEscapes[Geo-blocked],https://live-manifest.production-public.tubi.io/live/7b765297-03ed-4d4a-90d7-3879e776c938/playlist.m3u8
Первыйгородской(Одесса)[Not24/7],http://91.194.79.46:8081/stream1/channel1/playlist.m3u8
CCTV16咪咕,http://j.s.bkpcp.top/jj/cctv16
RaiRadio2VisualRadio,https://mediapolis.rai.it/relinker/relinkerServlet.htm?cont=5674080&output=7&forceUserAgent=rainet/4.0.5
AfrolandFeatured(948p),https://stream.ads.ottera.tv/playlist.m3u8?content_livestream=1&network_id=6057
LegislativeAssemblyofOntarioCommittees(room151),https://temp3.isilive.ca/live/_definst_/ontla/rm151-en/playlist.m3u8
AngelTVRussian,https://janya-digimix.akamaized.net/vglive-sk-955415/russia/ngrp:angelrussia_all/playlist.m3u8
CapeTownTV(576p),https://cdn.freevisiontv.co.za/sttv/smil:ctv.stream.smil/playlist.m3u8
Zhivayapriroda,http://stream.mcquack.net/83/index.m3u8
VidaMejorTV,https://tgn.bozztv.com/betterlife/bettervida/bettervida/index.m3u8
MCOT,https://mcothd-streaming-edge-cdn.mcot.net/tencentmcot/smil:tencentmcot.smil/playlist.m3u8
APBA匹克球全球总决赛单项总决赛Day42025-2026赛季APBA匹克球公开赛单项总决赛Day4全场回放（赛场原声）（三）09:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/637/998/5106637998/media/5106637998_5339576588_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701822989&pid=2028597139&timestamp=20260720080246&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966293689&ParentNodeID=-99&assertID=5701822989&client_ip=171.8.79.254&SecurityKey=20260720080246&promotionId=&mvid=5106637998&mcid=1003&mpid=120000583173&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2c4abcaedd2c9e3cff301cfe62feb3fe&sv=10004&ct=android
镇江新闻综合,http://223.247.25.221:1234/639731783
中华特产,http://14.153.176.108:1234/959986618
幸福空间,http://37.27.111.214:8080/live/26/hls.m3u8
老故事,http://223.247.25.221:1234/884121956
CurroJiménez,https://jmp2.uk/plu-5f1acd36779de70007a680d1.m3u8
CCTV4美洲,http://182.61.15.47:80/608807416
XFCTV,https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=2247
NDTVProfit,https://ndtvprofit.akamaized.net/hls/live/2107404/ndtvprofit/master_1.m3u8
CCTV17咪咕,http://j.s.bkpcp.top/jj/cctv17
NabawiTV,http://202.150.161.117:8000/play/NabawiTV
夜店DJ混音点播,https://txmov2.a.kwimgs.com/bs3/video-hls/5238530913892317704_hlsb.m3u8
Naruto,https://d21vn5eki5qsdi.cloudfront.net/playlist.m3u8
CharityTV[Not24/7],http://185.105.4.236:1935/live/ngrp:livestream_all/live.m3u8
新视觉,http://120.76.248.139/live/bfgd/4200000249.m3u8
MTVPlutoTV,https://jmp2.uk/plu-5f1212fb81e85c00077ae9ef.m3u8
TVSTalkNetwork(360p),https://rpn.bozztv.com/gusa/gusa-TVStalk/index.m3u8
LifevisionTV(406p)[Not24/7],https://tgn.bozztv.com/lifevision/lifevision/index.m3u8
欢乐中国年,https://txmov2.a.kwimgs.com/upic/2022/05/20/06/BMjAyMjA1MjAwNjA5MjBfOTU2MzA3MDg4Xzc0ODAzNDA2NTI2XzJfMw==_b_Bed16e3a5211b3f72cfb83ecc9b370f21.mp4?clientCacheKey=3xipmvrtt8mu7y4_b.mp4&tt=b&di=24710a0b&bp=10000
董贞,https://txmov2.a.kwimgs.com/bs3/video-hls/5224738552345336501_hlsb.m3u8
EBSMusika,https://rpn.bozztv.com/ebstv/ebsmusika/index.m3u8
中国天气,http://182.61.15.47:80/959986621
TVSSportsBureau,https://rpn.bozztv.com/gusa/gusa-tvssportsbureau/index.m3u8
